        Fp1         Fpz         Fp2         AF3         AF4         F11          F7          F5          F3          F1          Fz          F2          F4          F6          F8         F12        FT11         FC5         FC3         FC1         FCz         FC2         FC4         FC6        FT12          T7          C5          C3          C1          Cz          C2          C4          C6          T8         TP7         CP5         CP3         CP1         CPz         CP2         CP4         CP6         TP8          M1          M2          P7          P5          P3          P1          Pz          P2          P4          P6          P8         PO7         PO3         POz         PO4         PO8          O1          Oz          O2         Cb1         Cb2        AFp1        AFp2         AF7         AF5         AFz         AF6         AF8       AFF5h       AFF3h       AFF1h       AFF2h       AFF4h       AFF6h          F9         F10       FFT7h       FFC5h       FFC3h       FFC1h       FFC2h       FFC4h       FFC6h       FFT8h         FT9         FT7         FT8        FT10       FTT7h       FCC5h       FCC3h       FCC1h       FCC2h       FCC4h       FCC6h       FTT8h       TTP7h       CCP5h       CCP3h       CCP1h       CCP2h       CCP4h       CCP6h       TTP8h       TPP7h       CPP5h       CPP3h       CPP1h       CPP2h       CPP4h       CPP6h       TPP8h          P9         P10       PPO3h       PPO1h       PPO2h       PPO4h         PO9         PO5         PO1         PO2         PO6        PO10         Cbz        VEOG        HEOG     Trigger 
 8.4345e+00  3.3329e+00  4.6628e+00  1.3985e+00 -2.4804e+00 -9.5222e+00 -1.9875e+00 -1.9445e+00 -3.9527e+00 -5.9752e+00 -5.8755e+00 -5.5386e+00 -3.7604e+00 -3.6539e-01 -8.7970e-02 -8.0818e+00 -1.1605e+01 -4.4286e+00 -3.0641e+00 -4.7193e+00 -4.2408e+00 -2.8156e+00 -8.4812e-01 -2.5389e-01 -1.1156e+01 -3.5763e+00 -1.6182e+00 -2.5361e+00 -1.9026e+00 -1.7034e+00  6.0117e-01  1.9446e+00  3.4449e+00  1.4618e+00 -1.6313e+00 -6.8300e-01 -3.1654e-01  4.5611e-01  1.2542e+00  4.5637e+00  7.2038e+00  6.3430e+00  2.4063e+00 -4.0990e+00 -1.9627e+00  5.2917e-01  1.1279e+00  1.9678e+00  3.0760e+00  3.5292e+00  6.7811e+00  7.9339e+00  9.0170e+00  7.8294e+00  9.7615e-01  2.3899e+00  4.8327e+00  9.1161e+00  8.7344e+00 -2.6371e-01 -3.8832e-02  5.4160e+00 -2.5973e+00 -1.9354e+00 -4.9993e-01 -1.1205e+00  4.0790e+00  1.2766e+00 -5.9388e+00  7.3192e-01  4.0792e+00  1.2843e+00 -4.4963e+00 -5.8569e+00 -5.9650e+00 -2.4888e+00 -8.8256e-01 -6.7705e+00 -4.2580e+00 -3.0129e+00 -3.0085e+00 -3.8604e+00 -5.8871e+00 -5.1934e+00 -4.0390e+00 -1.4796e+00 -8.8970e-01 -6.9053e+00 -7.6270e+00 -1.3983e+00 -4.2645e+00 -4.1384e+00 -2.9082e+00 -3.0094e+00 -2.0740e+00 -1.2839e+00 -4.3653e-01  2.0378e+00 -3.5286e-01 -2.2079e+00 -3.7732e-01 -7.7673e-01 -8.8819e-01 -4.1107e-01  2.4222e+00  4.5587e+00  3.7580e+00  5.4648e-01  8.2275e-01  9.8738e-01  1.8364e+00  2.3127e+00  4.3688e+00  7.4294e+00  7.5610e+00 -2.5836e+00  2.9809e+00  2.9884e+00  4.5726e+00  5.3635e+00  7.7260e+00  1.0002e+00  2.4835e+00  4.5140e+00  5.2588e+00  1.1699e+01  8.2206e+00 -2.8072e+00  4.6100e+00  2.5825e+00 -4.9174e-04 
 8.3078e+00  3.4006e+00  4.6334e+00  1.3458e+00 -2.4123e+00 -9.4344e+00 -2.2428e+00 -2.0775e+00 -3.9296e+00 -5.8943e+00 -5.7578e+00 -5.5023e+00 -3.8008e+00 -8.0117e-01  6.0657e-01 -7.8883e+00 -1.1471e+01 -4.5873e+00 -3.1656e+00 -4.7371e+00 -4.1687e+00 -2.7743e+00 -8.5449e-01 -6.4658e-01 -1.0882e+01 -3.4791e+00 -1.7836e+00 -2.6924e+00 -1.9867e+00 -1.6621e+00  6.4560e-01  2.0258e+00  3.5140e+00  1.7461e+00 -1.7664e+00 -8.7299e-01 -4.4462e-01  3.1282e-01  1.1857e+00  4.5670e+00  7.2854e+00  6.6150e+00  2.8078e+00 -4.1908e+00 -1.6221e+00  3.5600e-01  8.8386e-01  1.6836e+00  2.8379e+00  3.3803e+00  6.7250e+00  7.9933e+00  9.2955e+00  8.2491e+00  7.0999e-01  2.1052e+00  4.6567e+00  9.1443e+00  9.0909e+00 -4.5715e-01 -7.2374e-02  5.5069e+00 -2.5174e+00 -1.8565e+00 -3.8509e-01 -9.9798e-01  3.8278e+00  1.2282e+00 -5.8130e+00  7.7249e-01  4.1922e+00  1.2220e+00 -4.4585e+00 -5.7354e+00 -5.8324e+00 -2.4133e+00 -9.5691e-01 -6.6507e+00 -4.0526e+00 -3.0209e+00 -3.1511e+00 -3.8686e+00 -5.7928e+00 -5.1321e+00 -4.0163e+00 -1.7155e+00 -9.3642e-01 -6.7891e+00 -7.7444e+00 -1.1457e+00 -4.0556e+00 -4.2567e+00 -3.0437e+00 -3.0623e+00 -2.1034e+00 -1.2393e+00 -3.6871e-01  1.9645e+00 -7.1679e-02 -2.3777e+00 -5.0501e-01 -8.6871e-01 -9.4484e-01 -3.6014e-01  2.4909e+00  4.7154e+00  4.0589e+00  3.9066e-01  5.8069e-01  7.8956e-01  1.6670e+00  2.2365e+00  4.4008e+00  7.6325e+00  7.8588e+00 -2.7568e+00  3.3569e+00  2.6845e+00  4.3665e+00  5.2490e+00  7.7273e+00  7.3537e-01  2.1919e+00  4.2185e+00  5.1397e+00  1.1883e+01  8.5681e+00 -2.7117e+00  5.6576e+00  1.1356e+00 -4.9174e-04 
 8.1343e+00  3.5130e+00  4.6228e+00  1.3096e+00 -2.3506e+00 -9.2909e+00 -2.4079e+00 -2.2141e+00 -3.8680e+00 -5.8117e+00 -5.6295e+00 -5.4688e+00 -3.8344e+00 -1.1614e+00  1.1215e+00 -7.4702e+00 -1.1253e+01 -4.6922e+00 -3.2568e+00 -4.7623e+00 -4.1096e+00 -2.7639e+00 -9.3400e-01 -1.1860e+00 -1.0419e+01 -3.4464e+00 -1.8984e+00 -2.8166e+00 -2.0862e+00 -1.6469e+00  6.4210e-01  2.0096e+00  3.4160e+00  1.8703e+00 -1.8633e+00 -1.0439e+00 -5.7285e-01  1.5397e-01  1.0906e+00  4.5154e+00  7.2891e+00  6.8071e+00  3.2060e+00 -4.1759e+00 -1.2707e+00  1.9216e-01  6.5909e-01  1.3932e+00  2.6008e+00  3.2143e+00  6.6309e+00  7.9969e+00  9.5242e+00  8.6612e+00  4.9708e-01  1.8396e+00  4.4841e+00  9.1523e+00  9.4438e+00 -6.2281e-01 -9.7306e-02  5.5939e+00 -2.4477e+00 -1.7358e+00 -2.5579e-01 -8.6591e-01  3.5611e+00  1.1877e+00 -5.6823e+00  8.1279e-01  4.3035e+00  1.1730e+00 -4.4020e+00 -5.6060e+00 -5.6903e+00 -2.3501e+00 -1.0072e+00 -6.5056e+00 -3.6074e+00 -2.9999e+00 -3.2520e+00 -3.8561e+00 -5.6985e+00 -5.0855e+00 -4.0057e+00 -1.9932e+00 -9.0904e-01 -6.6499e+00 -7.7914e+00 -8.1087e-01 -3.6071e+00 -4.3162e+00 -3.1543e+00 -3.1070e+00 -2.1620e+00 -1.2391e+00 -3.7272e-01  1.7594e+00  4.4512e-02 -2.4798e+00 -6.2922e-01 -9.7241e-01 -1.0354e+00 -3.6022e-01  2.4843e+00  4.7688e+00  4.2537e+00  2.5065e-01  3.4426e-01  5.8776e-01  1.4813e+00  2.1192e+00  4.3816e+00  7.7938e+00  8.0871e+00 -2.8526e+00  3.7464e+00  2.3949e+00  4.1590e+00  5.1243e+00  7.7043e+00  5.2043e-01  1.9249e+00  3.9484e+00  5.0111e+00  1.2050e+01  8.9121e+00 -2.5527e+00  4.8965e+00  2.0864e+00 -4.9174e-04 
 7.9156e+00  3.6200e+00  4.6091e+00  1.2512e+00 -2.2680e+00 -9.1140e+00 -2.5108e+00 -2.3742e+00 -3.8007e+00 -5.7427e+00 -5.5019e+00 -5.4113e+00 -3.8026e+00 -1.2871e+00  1.4441e+00 -6.9645e+00 -1.0991e+01 -4.7696e+00 -3.3269e+00 -4.7864e+00 -4.0583e+00 -2.7504e+00 -1.0106e+00 -1.5848e+00 -9.8479e+00 -3.5074e+00 -1.9556e+00 -2.9020e+00 -2.1899e+00 -1.6609e+00  6.0960e-01  1.9432e+00  3.2206e+00  1.8456e+00 -1.9456e+00 -1.2042e+00 -6.9986e-01 -1.0881e-02  9.7857e-01  4.4320e+00  7.2380e+00  6.9178e+00  3.5676e+00 -4.0660e+00 -9.4828e-01  3.3962e-02  4.4648e-01  1.1160e+00  2.3680e+00  3.0419e+00  6.5101e+00  7.9562e+00  9.6856e+00  9.0250e+00  3.3182e-01  1.5961e+00  4.3214e+00  9.1382e+00  9.7647e+00 -7.5770e-01 -1.1007e-01  5.6723e+00 -2.4107e+00 -1.5857e+00 -1.5926e-01 -7.5223e-01  3.2537e+00  1.1233e+00 -5.5527e+00  9.1131e-01  4.4823e+00  1.0990e+00 -4.3379e+00 -5.4747e+00 -5.5514e+00 -2.2702e+00 -9.5753e-01 -6.3688e+00 -3.1316e+00 -3.0036e+00 -3.3233e+00 -3.8385e+00 -5.6110e+00 -5.0432e+00 -3.9699e+00 -2.1537e+00 -7.2739e-01 -6.5277e+00 -7.8059e+00 -4.7658e-01 -3.1267e+00 -4.3362e+00 -3.2306e+00 -3.1419e+00 -2.2434e+00 -1.2664e+00 -4.1337e-01  1.5375e+00  6.0025e-02 -2.5357e+00 -7.5304e-01 -1.0888e+00 -1.1501e+00 -4.0638e-01  2.4251e+00  4.7490e+00  4.3445e+00  1.1285e-01  1.1270e-01  3.8280e-01  1.2897e+00  1.9721e+00  4.3233e+00  7.9057e+00  8.2461e+00 -2.8707e+00  4.1084e+00  2.1276e+00  3.9469e+00  4.9964e+00  7.6546e+00  3.5220e-01  1.6898e+00  3.7139e+00  4.8856e+00  1.2190e+01  9.2193e+00 -2.3571e+00  5.1090e+00  1.4293e+00 -4.9174e-04 
 7.7337e+00  3.7222e+00  4.5797e+00  1.2130e+00 -2.1800e+00 -8.9575e+00 -2.5367e+00 -2.5100e+00 -3.7323e+00 -5.6897e+00 -5.3848e+00 -5.3381e+00 -3.7281e+00 -1.2053e+00  1.4876e+00 -6.3914e+00 -1.0734e+01 -4.7992e+00 -3.3883e+00 -4.8198e+00 -4.0270e+00 -2.7519e+00 -1.0838e+00 -1.8721e+00 -9.2233e+00 -3.6553e+00 -1.9670e+00 -2.9618e+00 -2.2893e+00 -1.7029e+00  5.5592e-01  1.8397e+00  2.9869e+00  1.7281e+00 -2.0226e+00 -1.3549e+00 -8.3367e-01 -1.7220e-01  8.6283e-01  4.3278e+00  7.1530e+00  6.9618e+00  3.8725e+00 -3.9165e+00 -6.5961e-01 -1.2387e-01  2.5556e-01  8.5382e-01  2.1510e+00  2.8711e+00  6.3720e+00  7.8976e+00  9.7914e+00  9.3294e+00  2.2080e-01  1.3884e+00  4.1808e+00  9.1349e+00  1.0066e+01 -8.4917e-01 -8.1967e-02  5.7865e+00 -2.3878e+00 -1.3419e+00 -9.0654e-02 -6.7175e-01  2.9783e+00  1.0653e+00 -5.4436e+00  1.0164e+00  4.5882e+00  1.0450e+00 -4.2785e+00 -5.3594e+00 -5.4326e+00 -2.1938e+00 -8.4041e-01 -6.2909e+00 -2.5654e+00 -3.0012e+00 -3.3664e+00 -3.8225e+00 -5.5340e+00 -5.0180e+00 -3.9288e+00 -2.2292e+00 -4.8394e-01 -6.4696e+00 -7.7717e+00 -1.5936e-01 -2.5576e+00 -4.2963e+00 -3.2922e+00 -3.1800e+00 -2.3417e+00 -1.3228e+00 -4.9464e-01  1.3197e+00 -5.0705e-02 -2.5581e+00 -8.8449e-01 -1.2259e+00 -1.2853e+00 -5.0429e-01  2.3245e+00  4.6791e+00  4.3586e+00 -2.3623e-02 -1.0473e-01  1.8236e-01  1.0981e+00  1.8044e+00  4.2328e+00  7.9718e+00  8.3438e+00 -2.8401e+00  4.4367e+00  1.8902e+00  3.7368e+00  4.8774e+00  7.5918e+00  2.2891e-01  1.4908e+00  3.5257e+00  4.7714e+00  1.2318e+01  9.5066e+00 -2.1189e+00  5.7319e+00  4.7903e+00 -4.9174e-04 
 7.5902e+00  3.7741e+00  4.5291e+00  1.1655e+00 -2.0769e+00 -8.8363e+00 -2.5488e+00 -2.6324e+00 -3.6984e+00 -5.6613e+00 -5.2874e+00 -5.2345e+00 -3.5800e+00 -8.6267e-01  1.3489e+00 -5.9255e+00 -1.0520e+01 -4.8219e+00 -3.4417e+00 -4.8503e+00 -4.0097e+00 -2.7390e+00 -1.0847e+00 -1.8156e+00 -8.6679e+00 -3.8818e+00 -1.9535e+00 -3.0089e+00 -2.3784e+00 -1.7695e+00  5.0364e-01  1.7582e+00  2.8172e+00  1.5833e+00 -2.1196e+00 -1.5118e+00 -9.7196e-01 -3.2604e-01  7.4905e-01  4.2303e+00  7.0731e+00  6.9657e+00  4.1009e+00 -3.7578e+00 -4.1957e-01 -2.7419e-01  7.5169e-02  6.2104e-01  1.9465e+00  2.7078e+00  6.2307e+00  7.8394e+00  9.8465e+00  9.5534e+00  1.5403e-01  1.2148e+00  4.0543e+00  9.1378e+00  1.0330e+01 -8.9669e-01 -1.5404e-02  5.9249e+00 -2.3704e+00 -1.0475e+00 -7.6187e-02 -6.3867e-01  2.7180e+00  9.9546e-01 -5.3550e+00  1.1521e+00  4.6860e+00  9.8312e-01 -4.2333e+00 -5.2629e+00 -5.3398e+00 -2.1049e+00 -6.2274e-01 -6.2831e+00 -2.1427e+00 -3.0428e+00 -3.4071e+00 -3.8246e+00 -5.4716e+00 -4.9970e+00 -3.8556e+00 -2.1090e+00 -1.5345e-01 -6.4895e+00 -7.7432e+00  6.2745e-02 -2.1320e+00 -4.2371e+00 -3.3447e+00 -3.2245e+00 -2.4461e+00 -1.3862e+00 -5.6828e-01  1.2282e+00 -1.5720e-01 -2.5803e+00 -1.0260e+00 -1.3808e+00 -1.4266e+00 -6.3133e-01  2.2222e+00  4.6147e+00  4.3450e+00 -1.7219e-01 -3.1069e-01 -1.5932e-02  9.1413e-01  1.6315e+00  4.1322e+00  8.0051e+00  8.4041e+00 -2.7653e+00  4.7133e+00  1.6801e+00  3.5237e+00  4.7695e+00  7.5174e+00  1.4623e-01  1.3302e+00  3.3730e+00  4.6750e+00  1.2430e+01  9.7549e+00 -1.8774e+00  5.3645e+00  3.3484e+00 -4.9174e-04 
 7.5409e+00  3.7902e+00  4.4655e+00  1.1540e+00 -1.9912e+00 -8.7791e+00 -2.5489e+00 -2.6943e+00 -3.6953e+00 -5.6483e+00 -5.2117e+00 -5.1220e+00 -3.4114e+00 -3.9809e-01  1.0440e+00 -5.5682e+00 -1.0378e+01 -4.8255e+00 -3.5044e+00 -4.8810e+00 -4.0125e+00 -2.7327e+00 -1.0371e+00 -1.5571e+00 -8.2310e+00 -4.1447e+00 -1.9483e+00 -3.0660e+00 -2.4538e+00 -1.8499e+00  4.6055e-01  1.7054e+00  2.7583e+00  1.4884e+00 -2.2357e+00 -1.6775e+00 -1.1187e+00 -4.6928e-01  6.4328e-01  4.1457e+00  7.0186e+00  6.9608e+00  4.2562e+00 -3.6386e+00 -2.0629e-01 -4.1135e-01 -8.7661e-02  4.1164e-01  1.7579e+00  2.5508e+00  6.0932e+00  7.8013e+00  9.8776e+00  9.7094e+00  1.3404e-01  1.0806e+00  3.9361e+00  9.1658e+00  1.0574e+01 -8.9560e-01  1.0003e-01  6.1086e+00 -2.3214e+00 -6.8544e-01 -8.6784e-02 -6.4722e-01  2.5412e+00  9.5301e-01 -5.2945e+00  1.2376e+00  4.6514e+00  9.6219e-01 -4.2052e+00 -5.1934e+00 -5.2763e+00 -2.0357e+00 -3.8263e-01 -6.3565e+00 -1.7812e+00 -3.0902e+00 -3.4486e+00 -3.8427e+00 -5.4203e+00 -4.9869e+00 -3.7798e+00 -1.8950e+00  1.3400e-01 -6.5899e+00 -7.7136e+00  2.0982e-01 -1.7699e+00 -4.1606e+00 -3.4127e+00 -3.2853e+00 -2.5453e+00 -1.4523e+00 -6.3372e-01  1.2531e+00 -2.5139e-01 -2.6178e+00 -1.1801e+00 -1.5530e+00 -1.5673e+00 -7.7742e-01  2.1351e+00  4.5832e+00  4.3548e+00 -3.2766e-01 -4.9751e-01 -2.0673e-01  7.3998e-01  1.4620e+00  4.0324e+00  8.0236e+00  8.4497e+00 -2.6713e+00  4.9564e+00  1.4942e+00  3.3120e+00  4.6743e+00  7.4432e+00  1.0311e-01  1.2054e+00  3.2442e+00  4.5928e+00  1.2539e+01  9.9876e+00 -1.6343e+00  5.3643e+00  2.6569e+00 -4.9174e-04 
 7.5448e+00  3.7455e+00  4.4018e+00  1.1446e+00 -1.9226e+00 -8.7662e+00 -2.5949e+00 -2.7180e+00 -3.7407e+00 -5.6468e+00 -5.1558e+00 -4.9969e+00 -3.2169e+00  1.5276e-01  7.3905e-01 -5.4243e+00 -1.0310e+01 -4.8502e+00 -3.5739e+00 -4.8929e+00 -4.0202e+00 -2.7046e+00 -9.0730e-01 -1.0029e+00 -7.9815e+00 -4.4106e+00 -1.9803e+00 -3.1430e+00 -2.5137e+00 -1.9320e+00  4.4506e-01  1.7182e+00  2.8591e+00  1.4939e+00 -2.3772e+00 -1.8626e+00 -1.2655e+00 -6.0320e-01  5.4317e-01  4.0890e+00  7.0121e+00  6.9745e+00  4.3475e+00 -3.5592e+00 -1.2899e-02 -5.2035e-01 -2.4403e-01  2.3189e-01  1.5745e+00  2.3958e+00  5.9671e+00  7.7843e+00  9.8941e+00  9.7989e+00  1.4660e-01  9.7450e-01  3.8021e+00  9.1931e+00  1.0778e+01 -8.5782e-01  2.3667e-01  6.2933e+00 -2.2325e+00 -3.4735e-01 -1.2785e-01 -6.8955e-01  2.4142e+00  9.2033e-01 -5.2480e+00  1.2843e+00  4.5824e+00  9.5000e-01 -4.1899e+00 -5.1407e+00 -5.2321e+00 -1.9769e+00 -1.2324e-01 -6.4773e+00 -1.6529e+00 -3.1830e+00 -3.5071e+00 -3.8782e+00 -5.3754e+00 -4.9677e+00 -3.6818e+00 -1.5489e+00  3.9427e-01 -6.7348e+00 -7.7364e+00  2.5890e-01 -1.6407e+00 -4.1233e+00 -3.4959e+00 -3.3557e+00 -2.6239e+00 -1.4947e+00 -6.4842e-01  1.4558e+00 -2.1116e-01 -2.6971e+00 -1.3402e+00 -1.7292e+00 -1.6930e+00 -9.1093e-01  2.0954e+00  4.6221e+00  4.4307e+00 -4.9243e-01 -6.6882e-01 -3.9284e-01  5.7928e-01  1.3067e+00  3.9515e+00  8.0443e+00  8.5070e+00 -2.5539e+00  5.1676e+00  1.3217e+00  3.0946e+00  4.5810e+00  7.3644e+00  9.5657e-02  1.1110e+00  3.1116e+00  4.5167e+00  1.2634e+01  1.0184e+01 -1.4290e+00  5.0320e+00  4.7334e+00 -4.9174e-04 
 7.6136e+00  3.6764e+00  4.3560e+00  1.1725e+00 -1.9024e+00 -8.7917e+00 -2.6644e+00 -2.6761e+00 -3.8085e+00 -5.6389e+00 -5.1117e+00 -4.8871e+00 -3.0628e+00  6.0870e-01  4.6712e-01 -5.3967e+00 -1.0303e+01 -4.8752e+00 -3.6572e+00 -4.8868e+00 -4.0308e+00 -2.6764e+00 -7.5558e-01 -4.2015e-01 -7.8835e+00 -4.6281e+00 -2.0738e+00 -3.2480e+00 -2.5577e+00 -2.0007e+00  4.5667e-01  1.7714e+00  3.0864e+00  1.6333e+00 -2.5213e+00 -2.0579e+00 -1.4100e+00 -7.2738e-01  4.4881e-01  4.0500e+00  7.0473e+00  7.0230e+00  4.4055e+00 -3.5254e+00  1.9443e-01 -5.9311e-01 -3.8404e-01  6.9651e-02  1.3956e+00  2.2345e+00  5.8508e+00  7.7868e+00  9.9176e+00  9.8519e+00  1.8977e-01  8.9344e-01  3.6384e+00  9.2174e+00  1.0953e+01 -7.9268e-01  3.8068e-01  6.4695e+00 -2.0855e+00 -4.8510e-02 -1.5823e-01 -7.4211e-01  2.3806e+00  9.2843e-01 -5.2117e+00  1.2219e+00  4.3971e+00  9.8318e-01 -4.1777e+00 -5.1013e+00 -5.1976e+00 -1.9591e+00  6.0902e-02 -6.6188e+00 -1.5930e+00 -3.2723e+00 -3.5697e+00 -3.9137e+00 -5.3279e+00 -4.9420e+00 -3.5950e+00 -1.2273e+00  5.1933e-01 -6.8867e+00 -7.7918e+00  2.8384e-01 -1.5813e+00 -4.1302e+00 -3.6039e+00 -3.4332e+00 -2.6702e+00 -1.5094e+00 -6.2714e-01  1.7515e+00 -7.5488e-02 -2.8169e+00 -1.4991e+00 -1.8988e+00 -1.8001e+00 -1.0223e+00  2.1001e+00  4.7238e+00  4.5894e+00 -6.4824e-01 -8.1715e-01 -5.6712e-01  4.3029e-01  1.1674e+00  3.8901e+00  8.0782e+00  8.5887e+00 -2.4296e+00  5.3761e+00  1.1556e+00  2.8755e+00  4.4802e+00  7.2843e+00  1.2128e-01  1.0376e+00  2.9580e+00  4.4305e+00  1.2718e+01  1.0362e+01 -1.2554e+00  6.1627e+00  5.1823e+00 -4.9174e-04 
 7.6745e+00  3.5766e+00  4.3393e+00  1.1908e+00 -1.9185e+00 -8.8108e+00 -2.7805e+00 -2.6132e+00 -3.8961e+00 -5.6191e+00 -5.0717e+00 -4.7901e+00 -2.9410e+00  9.4928e-01  3.5501e-01 -5.4939e+00 -1.0320e+01 -4.9274e+00 -3.7395e+00 -4.8478e+00 -4.0252e+00 -2.6221e+00 -5.7647e-01  2.0822e-01 -7.9136e+00 -4.7721e+00 -2.2328e+00 -3.3700e+00 -2.5858e+00 -2.0460e+00  5.0205e-01  1.8692e+00  3.4059e+00  1.8987e+00 -2.6569e+00 -2.2585e+00 -1.5386e+00 -8.4284e-01  3.5579e-01  4.0283e+00  7.1175e+00  7.1077e+00  4.4574e+00 -3.4963e+00  4.2252e-01 -6.1840e-01 -5.1381e-01 -7.1282e-02  1.2113e+00  2.0607e+00  5.7437e+00  7.7915e+00  9.9455e+00  9.8793e+00  2.4525e-01  8.2152e-01  3.4240e+00  9.1999e+00  1.1074e+01 -7.2363e-01  4.8933e-01  6.5755e+00 -1.9036e+00  1.1629e-01 -1.8243e-01 -7.8808e-01  2.3811e+00  9.4582e-01 -5.1668e+00  1.0940e+00  4.2333e+00  1.0140e+00 -4.1580e+00 -5.0585e+00 -5.1568e+00 -1.9642e+00  1.7512e-01 -6.7268e+00 -1.6958e+00 -3.3886e+00 -3.6357e+00 -3.9414e+00 -5.2732e+00 -4.8916e+00 -3.5012e+00 -9.1426e-01  5.7249e-01 -6.9915e+00 -7.9097e+00  2.9465e-01 -1.6829e+00 -4.2242e+00 -3.7178e+00 -3.5008e+00 -2.6747e+00 -1.4768e+00 -5.4908e-01  2.1327e+00  2.0685e-01 -2.9802e+00 -1.6423e+00 -2.0428e+00 -1.8807e+00 -1.0899e+00  2.1548e+00  4.8839e+00  4.8222e+00 -7.8627e-01 -9.4560e-01 -7.2891e-01  2.9401e-01  1.0470e+00  3.8526e+00  8.1277e+00  8.7020e+00 -2.2897e+00  5.5842e+00  9.8664e-01  2.6484e+00  4.3557e+00  7.1908e+00  1.7222e-01  9.7610e-01  2.7636e+00  4.3201e+00  1.2769e+01  1.0495e+01 -1.1388e+00  4.9945e+00  4.6033e+00 -4.9174e-04 
 7.7298e+00  3.4935e+00  4.3578e+00  1.2245e+00 -1.9831e+00 -8.8094e+00 -2.8875e+00 -2.5195e+00 -3.9650e+00 -5.5769e+00 -5.0282e+00 -4.7305e+00 -2.9009e+00  1.0608e+00  3.5188e-01 -5.5552e+00 -1.0323e+01 -4.9717e+00 -3.8171e+00 -4.7877e+00 -4.0047e+00 -2.5692e+00 -4.4348e-01  6.0954e-01 -7.9644e+00 -4.8160e+00 -2.4460e+00 -3.4964e+00 -2.5988e+00 -2.0616e+00  5.6701e-01  1.9617e+00  3.7228e+00  2.2660e+00 -2.7539e+00 -2.4400e+00 -1.6462e+00 -9.4642e-01  2.6632e-01  4.0034e+00  7.1927e+00  7.2161e+00  4.5371e+00 -3.4512e+00  6.9399e-01 -5.9713e-01 -6.1772e-01 -2.0124e-01  1.0269e+00  1.8707e+00  5.6390e+00  7.7868e+00  9.9856e+00  9.9116e+00  3.0884e-01  7.5639e-01  3.1592e+00  9.1377e+00  1.1154e+01 -6.6529e-01  5.4867e-01  6.6048e+00 -1.7016e+00  1.6266e-01 -1.6881e-01 -8.0580e-01  2.4403e+00  9.8868e-01 -5.1128e+00  8.7594e-01  4.0348e+00  1.0658e+00 -4.1232e+00 -5.0103e+00 -5.1036e+00 -2.0095e+00  1.5663e-01 -6.7775e+00 -1.7467e+00 -3.4767e+00 -3.6812e+00 -3.9448e+00 -5.2095e+00 -4.8281e+00 -3.4340e+00 -7.5077e-01  5.0494e-01 -7.0208e+00 -8.0414e+00  3.6521e-01 -1.7331e+00 -4.3802e+00 -3.8307e+00 -3.5516e+00 -2.6378e+00 -1.4070e+00 -4.5231e-01  2.4707e+00  5.2367e-01 -3.1600e+00 -1.7584e+00 -2.1509e+00 -1.9394e+00 -1.1208e+00  2.2300e+00  5.0573e+00  5.0928e+00 -8.8277e-01 -1.0457e+00 -8.6723e-01  1.6756e-01  9.4085e-01  3.8262e+00  8.1861e+00  8.8364e+00 -2.1505e+00  5.8130e+00  8.1387e-01  2.4201e+00  4.2004e+00  7.0835e+00  2.4081e-01  9.1729e-01  2.5308e+00  4.1715e+00  1.2786e+01  1.0596e+01 -1.0549e+00  5.9414e+00  4.7458e+00 -4.9174e-04 
