        Fp1         Fpz         Fp2         AF3         AF4         F11          F7          F5          F3          F1          Fz          F2          F4          F6          F8         F12        FT11         FC5         FC3         FC1         FCz         FC2         FC4         FC6        FT12          T7          C5          C3          C1          Cz          C2          C4          C6          T8         TP7         CP5         CP3         CP1         CPz         CP2         CP4         CP6         TP8          M1          M2          P7          P5          P3          P1          Pz          P2          P4          P6          P8         PO7         PO3         POz         PO4         PO8          O1          Oz          O2         Cb1         Cb2        AFp1        AFp2         AF7         AF5         AFz         AF6         AF8       AFF5h       AFF3h       AFF1h       AFF2h       AFF4h       AFF6h          F9         F10       FFT7h       FFC5h       FFC3h       FFC1h       FFC2h       FFC4h       FFC6h       FFT8h         FT9         FT7         FT8        FT10       FTT7h       FCC5h       FCC3h       FCC1h       FCC2h       FCC4h       FCC6h       FTT8h       TTP7h       CCP5h       CCP3h       CCP1h       CCP2h       CCP4h       CCP6h       TTP8h       TPP7h       CPP5h       CPP3h       CPP1h       CPP2h       CPP4h       CPP6h       TPP8h          P9         P10       PPO3h       PPO1h       PPO2h       PPO4h         PO9         PO5         PO1         PO2         PO6        PO10         Cbz        VEOG        HEOG     Trigger 
 4.3282e-01 -2.1258e+00 -3.0978e-01 -1.3621e+00 -2.0220e+00 -6.2196e-01 -1.6643e+00 -1.3328e+00 -1.3903e+00 -1.3756e+00 -1.8245e+00 -1.8788e+00 -1.8421e+00 -8.1140e-01 -1.0836e-01  1.3094e+00 -4.7201e-02 -1.7326e+00 -1.3064e+00 -1.1168e+00 -1.7649e+00 -1.8119e+00 -3.9622e-01  2.0224e-01  2.2695e+00 -1.1284e-01 -4.0211e-01 -1.0490e+00 -1.0191e+00 -1.0103e+00 -1.5847e+00  8.6879e-01  1.0440e+00  1.2299e+00 -8.7052e-01 -7.1213e-01 -1.3982e-01  5.0215e-02 -9.1281e-01  1.8534e+00  1.8879e+00  1.6846e+00  1.8271e+00  5.9181e-01  2.1319e+00  2.4307e-01 -2.9750e-01  6.2381e-01  2.8164e-01  9.1967e-01  8.9567e-01  2.2003e+00  2.0914e+00  2.1727e+00  3.4132e-01  3.9317e-01  9.2232e-01  1.4328e+00  2.1502e+00  1.7621e+00  1.4241e+00  1.8469e+00  1.5578e+00  2.4123e+00 -1.3898e+00  2.9197e-01 -1.3360e+00 -1.3522e+00 -1.8681e+00 -1.4519e-01  7.3985e-01 -1.2924e+00 -1.2625e+00 -1.9416e+00 -1.9469e+00 -2.0613e+00 -1.2052e+00 -1.1206e+00  9.0433e-01 -1.6844e+00 -1.2385e+00 -1.2608e+00 -2.0640e+00 -1.8438e+00 -1.8597e+00 -8.7500e-01  2.3609e-01 -3.3075e+00 -5.1068e-01  8.8650e-01  1.3424e+00 -5.2733e-01 -7.3171e-01 -1.1358e+00 -1.0489e+00 -1.6159e+00 -1.3949e+00  2.0119e-01  9.3500e-01  5.4832e-01 -4.0149e-01 -1.2664e+00 -8.5217e-01  9.3635e-01  9.2628e-01  1.5189e+00  1.2507e+00  1.4625e-01 -1.1162e-01 -1.1786e-01 -3.1300e-01  1.3095e+00  1.7683e+00  2.6866e+00  1.9731e+00  6.8784e-01  2.3636e+00  1.2255e+00  9.0162e-01  1.0291e+00  9.2469e-01  4.3693e-01  5.4242e-01  9.8508e-01  1.0286e+00  1.8855e+00  2.3813e+00  1.9912e+00 -6.8962e+00  3.4383e+00  6.6686e-04 
 4.8955e-01 -2.1088e+00 -4.0408e-01 -1.3623e+00 -1.9978e+00 -9.2722e-01 -1.7582e+00 -1.3277e+00 -1.3922e+00 -1.3595e+00 -1.8021e+00 -1.8446e+00 -1.8113e+00 -8.0506e-01 -8.6090e-02  1.2792e+00 -2.8066e-01 -1.8147e+00 -1.2971e+00 -1.1175e+00 -1.7196e+00 -1.7806e+00 -3.2811e-01  2.6322e-01  2.1874e+00 -2.5008e-01 -4.6136e-01 -1.0877e+00 -1.0200e+00 -9.9663e-01 -1.5502e+00  9.5163e-01  1.1242e+00  1.2418e+00 -9.5050e-01 -7.8614e-01 -1.6672e-01  3.8650e-02 -9.1565e-01  1.8908e+00  1.9549e+00  1.7631e+00  1.9066e+00  5.6183e-01  2.1459e+00  3.0781e-01 -3.2615e-01  6.1605e-01  2.2996e-01  9.0789e-01  9.0526e-01  2.2585e+00  2.1823e+00  2.2785e+00  3.5098e-01  4.1421e-01  9.2093e-01  1.4820e+00  2.2318e+00  1.7732e+00  1.4185e+00  1.9302e+00  1.5364e+00  2.5063e+00 -1.3962e+00  2.0808e-01 -1.3334e+00 -1.3432e+00 -1.8456e+00 -3.1816e-01  6.0247e-01 -1.2815e+00 -1.2601e+00 -1.9149e+00 -1.9275e+00 -2.0275e+00 -1.2331e+00 -1.2702e+00  9.3681e-01 -1.7795e+00 -1.2458e+00 -1.2519e+00 -2.0300e+00 -1.8061e+00 -1.8363e+00 -8.2566e-01  1.9526e-01 -3.4965e+00 -5.8392e-01  1.0047e+00  1.3520e+00 -6.1546e-01 -7.7439e-01 -1.1303e+00 -1.0542e+00 -1.5864e+00 -1.3626e+00  2.7915e-01  1.0372e+00  4.3026e-01 -4.6079e-01 -1.2740e+00 -8.4660e-01  9.4918e-01  9.7000e-01  1.5990e+00  1.3340e+00  1.3527e-01 -1.4084e-01 -1.5818e-01 -3.0704e-01  1.3212e+00  1.8013e+00  2.7303e+00  2.0577e+00  7.2682e-01  2.4006e+00  1.2051e+00  9.0061e-01  1.0195e+00  9.1477e-01  4.4797e-01  5.5836e-01  9.8375e-01  1.0201e+00  1.9492e+00  2.4430e+00  1.9905e+00 -6.2329e+00  4.1071e+00  6.6686e-04 
 5.1737e-01 -2.1280e+00 -5.0930e-01 -1.3757e+00 -2.0133e+00 -1.1992e+00 -1.8598e+00 -1.3294e+00 -1.4113e+00 -1.3426e+00 -1.8029e+00 -1.8273e+00 -1.8082e+00 -7.9345e-01 -3.0623e-02  1.2673e+00 -5.1888e-01 -1.8975e+00 -1.3018e+00 -1.1241e+00 -1.6958e+00 -1.7713e+00 -2.8128e-01  3.2246e-01  2.1107e+00 -4.2763e-01 -5.3695e-01 -1.1360e+00 -1.0409e+00 -9.9744e-01 -1.5415e+00  1.0420e+00  1.2160e+00  1.3306e+00 -9.9335e-01 -8.3793e-01 -1.9110e-01  1.2984e-02 -9.3018e-01  1.9424e+00  2.0456e+00  1.8709e+00  2.0108e+00  5.3226e-01  2.1933e+00  3.5701e-01 -3.4913e-01  6.1419e-01  1.9288e-01  9.1649e-01  9.3301e-01  2.3378e+00  2.2975e+00  2.4065e+00  3.7417e-01  4.4062e-01  9.4132e-01  1.5508e+00  2.3265e+00  1.8024e+00  1.4252e+00  2.0246e+00  1.5329e+00  2.6115e+00 -1.4111e+00  1.3342e-01 -1.3504e+00 -1.3517e+00 -1.8497e+00 -4.9691e-01  4.5415e-01 -1.2911e+00 -1.2743e+00 -1.9071e+00 -1.9271e+00 -2.0333e+00 -1.2780e+00 -1.4171e+00  9.7948e-01 -1.8859e+00 -1.2614e+00 -1.2554e+00 -2.0156e+00 -1.7900e+00 -1.8367e+00 -7.8279e-01  1.8568e-01 -3.6713e+00 -6.7237e-01  1.0997e+00  1.3643e+00 -7.2348e-01 -8.4898e-01 -1.1359e+00 -1.0716e+00 -1.5791e+00 -1.3481e+00  3.6723e-01  1.1211e+00  3.0712e-01 -5.3027e-01 -1.2947e+00 -8.5315e-01  9.5002e-01  1.0168e+00  1.6898e+00  1.4408e+00  1.1794e-01 -1.6497e-01 -1.9429e-01 -2.9447e-01  1.3402e+00  1.8456e+00  2.8082e+00  2.1664e+00  7.5896e-01  2.4547e+00  1.1972e+00  9.1979e-01  1.0268e+00  9.2552e-01  4.6315e-01  5.8357e-01  9.9914e-01  1.0229e+00  2.0289e+00  2.5064e+00  2.0271e+00 -5.9689e+00  4.2533e+00  6.6686e-04 
 5.2639e-01 -2.1839e+00 -6.1612e-01 -1.4081e+00 -2.0683e+00 -1.4285e+00 -1.9446e+00 -1.3493e+00 -1.4551e+00 -1.3432e+00 -1.8272e+00 -1.8322e+00 -1.8252e+00 -7.7398e-01 -2.9061e-03  1.2430e+00 -7.1410e-01 -1.9653e+00 -1.3333e+00 -1.1505e+00 -1.6935e+00 -1.7848e+00 -2.2521e-01  4.0334e-01  2.0534e+00 -5.9844e-01 -6.2274e-01 -1.2040e+00 -1.0835e+00 -1.0227e+00 -1.5562e+00  1.1336e+00  1.3168e+00  1.4936e+00 -9.9850e-01 -8.8020e-01 -2.1481e-01 -2.5095e-02 -9.6823e-01  2.0002e+00  2.1524e+00  2.0035e+00  2.1365e+00  5.2616e-01  2.2855e+00  3.8172e-01 -3.6911e-01  6.2197e-01  1.7686e-01  9.4133e-01  9.6928e-01  2.4280e+00  2.4200e+00  2.5496e+00  4.1911e-01  4.8621e-01  9.7142e-01  1.6401e+00  2.4351e+00  1.8632e+00  1.4604e+00  2.1319e+00  1.5717e+00  2.7371e+00 -1.4524e+00  8.1854e-02 -1.3904e+00 -1.3837e+00 -1.8752e+00 -6.8713e-01  3.2459e-01 -1.3323e+00 -1.3137e+00 -1.9213e+00 -1.9459e+00 -2.0771e+00 -1.3387e+00 -1.5496e+00  9.9614e-01 -1.9776e+00 -1.2974e+00 -1.2864e+00 -2.0345e+00 -1.7934e+00 -1.8553e+00 -6.9932e-01  2.0477e-01 -3.8210e+00 -7.5052e-01  1.1547e+00  1.3618e+00 -8.1997e-01 -9.6937e-01 -1.1631e+00 -1.1107e+00 -1.5979e+00 -1.3582e+00  4.6511e-01  1.1777e+00  1.9354e-01 -6.1756e-01 -1.3313e+00 -8.8386e-01  9.3392e-01  1.0515e+00  1.7920e+00  1.5644e+00  8.6628e-02 -1.8361e-01 -2.2179e-01 -2.8729e-01  1.3633e+00  1.8958e+00  2.9080e+00  2.2889e+00  7.8388e-01  2.5378e+00  1.2044e+00  9.5189e-01  1.0474e+00  9.5273e-01  4.9716e-01  6.2915e-01  1.0220e+00  1.0365e+00  2.1171e+00  2.5768e+00  2.1154e+00 -5.8825e+00  4.5649e+00  6.6686e-04 
 3.2594e-01 -2.4575e+00 -8.3697e-01 -1.5050e+00 -2.0538e+00 -1.4959e+00 -1.9784e+00 -1.4142e+00 -1.5450e+00 -1.2343e+00 -1.8239e+00 -1.8103e+00 -1.8067e+00 -9.1686e-01  4.2358e-02  1.1221e+00 -1.0848e+00 -1.9761e+00 -1.3981e+00 -1.2282e+00 -1.6881e+00 -1.7675e+00 -2.0679e-01  5.0333e-01  1.8856e+00 -7.7710e-01 -6.8251e-01 -1.2274e+00 -1.1726e+00 -1.1031e+00 -1.5375e+00  1.2239e+00  1.4001e+00  1.6848e+00 -9.5263e-01 -9.3607e-01 -1.0905e-01 -6.9760e-02 -1.0464e+00  1.8881e+00  2.3148e+00  2.1762e+00  2.2874e+00  4.6888e-01  2.4274e+00  3.8522e-01 -3.8342e-01  7.0596e-01  2.4819e-01  1.0252e+00  1.0621e+00  2.5837e+00  2.5725e+00  2.7433e+00  5.1360e-01  5.7198e-01  1.0565e+00  1.8310e+00  2.5628e+00  1.9402e+00  1.4332e+00  2.3461e+00  1.5719e+00  2.7693e+00 -1.5245e+00  1.6803e-02 -1.4829e+00 -1.4722e+00 -1.8613e+00 -1.0623e+00  1.5497e-01 -1.4326e+00 -1.4341e+00 -1.8993e+00 -1.9383e+00 -2.0573e+00 -1.4599e+00 -1.9559e+00  9.1948e-01 -2.0121e+00 -1.3778e+00 -1.3728e+00 -2.0902e+00 -1.7735e+00 -1.8264e+00 -5.6293e-01  2.6705e-01 -3.9467e+00 -9.0067e-01  1.2176e+00  1.2862e+00 -9.6769e-01 -1.0603e+00 -1.2455e+00 -1.1945e+00 -1.6218e+00 -1.3275e+00  5.8691e-01  1.2405e+00  7.0371e-02 -6.4102e-01 -1.3863e+00 -9.8698e-01  9.0962e-01  1.1057e+00  2.1178e+00  1.7421e+00  3.8026e-02 -1.7584e-01 -1.2160e-01 -2.1491e-01  1.3539e+00  1.9528e+00  3.0938e+00  2.4841e+00  7.4355e-01  2.6842e+00  1.2847e+00  1.0472e+00  1.1078e+00  1.0243e+00  5.7262e-01  6.8865e-01  1.0999e+00  1.0906e+00  2.2460e+00  2.6913e+00  2.1015e+00 -4.8828e+00  3.9149e+00  1.0342e-02 
 2.9753e-01 -2.5457e+00 -8.9734e-01 -1.5534e+00 -2.1329e+00 -1.5577e+00 -2.0618e+00 -1.4661e+00 -1.6139e+00 -1.2734e+00 -1.8682e+00 -1.8453e+00 -1.8455e+00 -8.5687e-01  4.6024e-02  1.1187e+00 -1.1479e+00 -2.0478e+00 -1.4628e+00 -1.2751e+00 -1.7191e+00 -1.8076e+00 -1.5802e-01  5.9667e-01  1.8872e+00 -8.7658e-01 -7.7091e-01 -1.3187e+00 -1.2391e+00 -1.1601e+00 -1.5774e+00  1.2784e+00  1.4936e+00  1.9225e+00 -9.3845e-01 -9.4737e-01 -1.3322e-01 -1.2906e-01 -1.1010e+00  1.9233e+00  2.4070e+00  2.3141e+00  2.4194e+00  4.9058e-01  2.5708e+00  3.5460e-01 -3.9071e-01  7.2156e-01  2.6234e-01  1.0600e+00  1.0926e+00  2.6646e+00  2.6798e+00  2.8822e+00  5.8264e-01  6.3384e-01  1.0869e+00  1.9220e+00  2.6728e+00  2.0418e+00  1.5263e+00  2.4466e+00  1.6704e+00  2.8814e+00 -1.5915e+00  1.3072e-02 -1.5413e+00 -1.5349e+00 -1.9079e+00 -1.1300e+00  7.3223e-02 -1.5147e+00 -1.5000e+00 -1.9398e+00 -1.9815e+00 -2.1367e+00 -1.4913e+00 -2.0345e+00  9.1746e-01 -2.1050e+00 -1.4413e+00 -1.4421e+00 -2.1574e+00 -1.8100e+00 -1.8671e+00 -4.5830e-01  3.5273e-01 -4.0147e+00 -9.4930e-01  1.2109e+00  1.2836e+00 -1.0285e+00 -1.2143e+00 -1.3078e+00 -1.2560e+00 -1.6728e+00 -1.3682e+00  6.6997e-01  1.2532e+00  4.2181e-03 -7.3757e-01 -1.4395e+00 -1.0492e+00  8.6253e-01  1.0980e+00  2.2048e+00  1.8649e+00 -1.9132e-02 -1.9449e-01 -1.4039e-01 -2.3163e-01  1.3554e+00  1.9888e+00  3.1915e+00  2.6084e+00  7.4272e-01  2.7964e+00  1.3025e+00  1.0745e+00  1.1324e+00  1.0555e+00  6.2714e-01  7.4608e-01  1.1191e+00  1.1041e+00  2.3241e+00  2.7637e+00  2.2393e+00 -5.2926e+00  4.3815e+00  1.0342e-02 
 2.4032e-01 -2.6260e+00 -9.1746e-01 -1.5998e+00 -2.1942e+00 -1.5330e+00 -2.1592e+00 -1.5263e+00 -1.6790e+00 -1.3293e+00 -1.9077e+00 -1.8848e+00 -1.8863e+00 -7.7479e-01  7.3754e-02  1.1460e+00 -1.1522e+00 -2.1348e+00 -1.5283e+00 -1.3189e+00 -1.7586e+00 -1.8496e+00 -1.3137e-01  6.7427e-01  1.9167e+00 -9.2450e-01 -8.5061e-01 -1.4040e+00 -1.3044e+00 -1.2181e+00 -1.6178e+00  1.2995e+00  1.5663e+00  2.1342e+00 -9.4656e-01 -9.3532e-01 -1.5137e-01 -1.8712e-01 -1.1463e+00  1.9361e+00  2.4687e+00  2.4256e+00  2.5281e+00  5.1830e-01  2.7017e+00  3.1461e-01 -3.8320e-01  7.3917e-01  2.8443e-01  1.0907e+00  1.1148e+00  2.7260e+00  2.7641e+00  2.9964e+00  6.5570e-01  6.9622e-01  1.1124e+00  1.9935e+00  2.7666e+00  2.1494e+00  1.6373e+00  2.5305e+00  1.7749e+00  2.9626e+00 -1.6557e+00  2.5436e-02 -1.5977e+00 -1.6028e+00 -1.9545e+00 -1.0830e+00  1.3610e-02 -1.6006e+00 -1.5664e+00 -1.9824e+00 -2.0280e+00 -2.2083e+00 -1.4846e+00 -2.0896e+00  9.3216e-01 -2.2113e+00 -1.5067e+00 -1.5155e+00 -2.2318e+00 -1.8565e+00 -1.9109e+00 -3.8274e-01  4.6929e-01 -4.0421e+00 -9.9438e-01  1.1959e+00  1.2977e+00 -1.0823e+00 -1.3462e+00 -1.3761e+00 -1.3149e+00 -1.7259e+00 -1.4112e+00  7.2565e-01  1.2589e+00 -3.2440e-02 -8.1827e-01 -1.4885e+00 -1.1118e+00  8.0873e-01  1.0681e+00  2.2638e+00  1.9631e+00 -7.5665e-02 -2.1111e-01 -1.5398e-01 -2.5436e-01  1.3397e+00  2.0072e+00  3.2599e+00  2.7131e+00  7.3682e-01  2.8951e+00  1.3220e+00  1.0906e+00  1.1522e+00  1.0787e+00  6.8549e-01  7.9992e-01  1.1329e+00  1.1109e+00  2.3866e+00  2.8294e+00  2.3667e+00 -4.9192e+00  4.5335e+00  1.0342e-02 
 1.5995e-01 -2.6883e+00 -9.0024e-01 -1.6448e+00 -2.2330e+00 -1.4805e+00 -2.2357e+00 -1.5915e+00 -1.7361e+00 -1.4093e+00 -1.9380e+00 -1.9257e+00 -1.9178e+00 -6.8751e-01  8.0894e-02  1.1762e+00 -1.0907e+00 -2.2085e+00 -1.5929e+00 -1.3654e+00 -1.7959e+00 -1.8873e+00 -1.0105e-01  7.4859e-01  1.9651e+00 -9.1011e-01 -9.1476e-01 -1.4824e+00 -1.3606e+00 -1.2739e+00 -1.6512e+00  1.2901e+00  1.6172e+00  2.2765e+00 -9.8436e-01 -9.1523e-01 -1.5744e-01 -2.2921e-01 -1.1893e+00  1.9301e+00  2.4950e+00  2.5010e+00  2.6040e+00  5.7441e-01  2.8022e+00  2.8464e-01 -3.6262e-01  7.6577e-01  3.1589e-01  1.1138e+00  1.1269e+00  2.7604e+00  2.8134e+00  3.0735e+00  7.3639e-01  7.7187e-01  1.1273e+00  2.0445e+00  2.8380e+00  2.2664e+00  1.7584e+00  2.5991e+00  1.8856e+00  3.0203e+00 -1.7244e+00  5.2644e-02 -1.6526e+00 -1.6720e+00 -1.9922e+00 -9.6775e-01  2.3863e-03 -1.6848e+00 -1.6336e+00 -2.0245e+00 -2.0708e+00 -2.2611e+00 -1.4515e+00 -2.1439e+00  9.4155e-01 -2.2931e+00 -1.5726e+00 -1.5918e+00 -2.3113e+00 -1.9010e+00 -1.9482e+00 -3.0161e-01  5.9131e-01 -4.0617e+00 -1.0462e+00  1.1787e+00  1.3154e+00 -1.1350e+00 -1.4466e+00 -1.4443e+00 -1.3723e+00 -1.7755e+00 -1.4551e+00  7.5367e-01  1.2658e+00 -4.1665e-02 -8.8216e-01 -1.5261e+00 -1.1728e+00  7.5611e-01  1.0159e+00  2.2969e+00  2.0278e+00 -1.2554e-01 -2.1697e-01 -1.5372e-01 -2.7738e-01  1.3145e+00  2.0058e+00  3.2816e+00  2.7827e+00  7.4175e-01  2.9692e+00  1.3502e+00  1.0953e+00  1.1677e+00  1.0948e+00  7.5940e-01  8.6150e-01  1.1387e+00  1.1155e+00  2.4286e+00  2.8853e+00  2.4783e+00 -5.0367e+00  3.6017e+00  1.0342e-02 
-1.5301e-01 -2.8662e+00 -1.0463e+00 -1.7251e+00 -2.2778e+00 -1.6824e+00 -2.1913e+00 -1.6781e+00 -1.7945e+00 -1.4868e+00 -1.8921e+00 -1.8889e+00 -1.8663e+00 -5.7308e-01  1.2553e-01  1.3783e+00 -9.6662e-01 -2.1589e+00 -1.6536e+00 -1.4537e+00 -1.7841e+00 -1.8576e+00 -1.6235e-01  6.6895e-01  1.6815e+00 -9.7530e-01 -9.3776e-01 -1.5014e+00 -1.4415e+00 -1.3577e+00 -1.6015e+00  1.2620e+00  1.6214e+00  2.4364e+00 -7.3106e-01 -6.3892e-01 -1.0838e-01 -1.7667e-01 -1.2794e+00  1.8938e+00  2.4415e+00  2.5116e+00  2.6383e+00  7.0795e-01  2.7297e+00  4.6687e-01 -2.5950e-01  8.4750e-01  4.0861e-01  1.1569e+00  1.1763e+00  2.7718e+00  2.8010e+00  3.0890e+00  8.6781e-01  9.0794e-01  1.1690e+00  2.1306e+00  2.8402e+00  2.3149e+00  1.8945e+00  2.7795e+00  1.8707e+00  2.9132e+00 -1.7838e+00 -4.5932e-02 -1.7361e+00 -1.7643e+00 -1.9352e+00 -9.7722e-01 -2.9605e-01 -1.7848e+00 -1.7277e+00 -1.9737e+00 -2.0489e+00 -2.2902e+00 -1.4236e+00 -2.3466e+00  1.1610e+00 -2.2393e+00 -1.6541e+00 -1.6931e+00 -2.4348e+00 -1.8751e+00 -1.8876e+00 -2.3065e-01  7.2950e-01 -4.2417e+00 -1.0556e+00  1.1929e+00  1.3534e+00 -1.1256e+00 -1.5438e+00 -1.5348e+00 -1.4476e+00 -1.7745e+00 -1.4144e+00  8.5007e-01  1.2868e+00 -1.0898e-01 -9.3471e-01 -1.5067e+00 -1.2736e+00  9.6287e-01  1.0232e+00  2.3207e+00  2.1220e+00 -1.0941e-01 -1.8532e-01 -1.0526e-01 -3.1269e-01  1.0746e+00  1.8954e+00  3.0617e+00  2.8117e+00  7.8154e-01  2.9883e+00  1.2940e+00  1.1259e+00  1.1926e+00  1.1302e+00  8.8197e-01  9.5037e-01  1.1821e+00  1.1238e+00  2.6296e+00  2.9047e+00  2.4567e+00 -3.2201e+00  3.9341e+00  1.0054e-02 
-2.9700e-01 -2.8648e+00 -9.7028e-01 -1.7582e+00 -2.2656e+00 -1.6276e+00 -2.2224e+00 -1.7270e+00 -1.8169e+00 -1.5750e+00 -1.8986e+00 -1.9200e+00 -1.8827e+00 -5.0808e-01  1.7099e-01  1.4331e+00 -8.6803e-01 -2.1921e+00 -1.6913e+00 -1.4843e+00 -1.8096e+00 -1.8779e+00 -1.6898e-01  6.8040e-01  1.7407e+00 -8.9793e-01 -9.5783e-01 -1.5302e+00 -1.4687e+00 -1.3877e+00 -1.6188e+00  1.1978e+00  1.6092e+00  2.3916e+00 -8.1312e-01 -5.9054e-01 -7.6745e-02 -1.6939e-01 -1.3033e+00  1.8586e+00  2.3910e+00  2.4894e+00  2.6246e+00  7.9855e-01  2.7193e+00  5.0747e-01 -2.0061e-01  8.9096e-01  4.4729e-01  1.1668e+00  1.1816e+00  2.7500e+00  2.7825e+00  3.0768e+00  9.5382e-01  9.9853e-01  1.1774e+00  2.1316e+00  2.8556e+00  2.4276e+00  1.9932e+00  2.8162e+00  1.9471e+00  2.9195e+00 -1.8317e+00 -2.7542e-03 -1.7846e+00 -1.8190e+00 -1.9545e+00 -7.9080e-01 -2.2277e-01 -1.8369e+00 -1.7787e+00 -2.0026e+00 -2.0740e+00 -2.2973e+00 -1.3618e+00 -2.4337e+00  1.1996e+00 -2.2692e+00 -1.6935e+00 -1.7442e+00 -2.4882e+00 -1.9081e+00 -1.9106e+00 -2.1456e-01  8.2789e-01 -4.2705e+00 -1.1550e+00  1.2040e+00  1.3944e+00 -1.2165e+00 -1.5418e+00 -1.5761e+00 -1.4821e+00 -1.8004e+00 -1.4430e+00  8.0585e-01  1.3105e+00 -7.6042e-02 -9.3518e-01 -1.5107e+00 -1.3058e+00  9.2140e-01  9.5199e-01  2.2860e+00  2.0993e+00 -1.0954e-01 -1.5452e-01 -7.1157e-02 -3.0823e-01  1.0414e+00  1.8550e+00  2.9892e+00  2.7940e+00  8.3076e-01  2.9768e+00  1.3448e+00  1.1220e+00  1.2054e+00  1.1398e+00  9.7080e-01  1.0220e+00  1.1875e+00  1.1304e+00  2.6420e+00  2.9339e+00  2.5008e+00 -3.0740e+00  4.5140e+00  1.0054e-02 
-4.7122e-01 -2.8300e+00 -8.8161e-01 -1.7827e+00 -2.2371e+00 -1.5797e+00 -2.2305e+00 -1.7573e+00 -1.8207e+00 -1.6411e+00 -1.8955e+00 -1.9424e+00 -1.8958e+00 -4.6601e-01  2.6184e-01  1.5028e+00 -7.9699e-01 -2.1993e+00 -1.7104e+00 -1.5007e+00 -1.8283e+00 -1.8889e+00 -2.0959e-01  6.4094e-01  1.7948e+00 -8.3497e-01 -9.5544e-01 -1.5239e+00 -1.4826e+00 -1.4016e+00 -1.6310e+00  1.1169e+00  1.5643e+00  2.2753e+00 -8.8970e-01 -5.2670e-01 -2.6753e-02 -1.3936e-01 -1.3156e+00  1.8151e+00  2.3106e+00  2.4215e+00  2.5684e+00  8.9036e-01  2.6528e+00  5.9117e-01 -1.2271e-01  9.3765e-01  4.8507e-01  1.1744e+00  1.1909e+00  2.7072e+00  2.7401e+00  3.0256e+00  1.0371e+00  1.0873e+00  1.1910e+00  2.1117e+00  2.8467e+00  2.5288e+00  2.0651e+00  2.8404e+00  1.9936e+00  2.9060e+00 -1.8589e+00  4.4699e-02 -1.8303e+00 -1.8614e+00 -1.9673e+00 -6.2226e-01 -1.1879e-01 -1.8657e+00 -1.8163e+00 -2.0213e+00 -2.0878e+00 -2.2901e+00 -1.3053e+00 -2.5412e+00  1.2612e+00 -2.2753e+00 -1.7117e+00 -1.7738e+00 -2.5161e+00 -1.9350e+00 -1.9282e+00 -2.5691e-01  8.9905e-01 -4.3034e+00 -1.2756e+00  1.2317e+00  1.4477e+00 -1.3286e+00 -1.4912e+00 -1.5975e+00 -1.5002e+00 -1.8114e+00 -1.4596e+00  7.2767e-01  1.3381e+00 -3.1157e-02 -9.0102e-01 -1.5015e+00 -1.3183e+00  8.8253e-01  8.8382e-01  2.2187e+00  2.0364e+00 -7.5837e-02 -1.0416e-01 -2.2932e-02 -2.8390e-01  1.0094e+00  1.7991e+00  2.8884e+00  2.7374e+00  9.0170e-01  2.9229e+00  1.4060e+00  1.1226e+00  1.2201e+00  1.1507e+00  1.0549e+00  1.0935e+00  1.2001e+00  1.1412e+00  2.6496e+00  2.9514e+00  2.5091e+00 -2.8241e+00  4.3634e+00  1.0054e-02 
-6.5161e-01 -2.7738e+00 -8.0057e-01 -1.8039e+00 -2.2088e+00 -1.5676e+00 -2.1832e+00 -1.7719e+00 -1.8165e+00 -1.6825e+00 -1.8900e+00 -1.9595e+00 -1.9010e+00 -4.5830e-01  3.3156e-01  1.5487e+00 -7.4604e-01 -2.1536e+00 -1.7216e+00 -1.5164e+00 -1.8376e+00 -1.8924e+00 -2.4789e-01  5.7749e-01  1.8401e+00 -8.0304e-01 -9.3403e-01 -1.4970e+00 -1.4878e+00 -1.4090e+00 -1.6403e+00  1.0347e+00  1.5004e+00  2.1254e+00 -9.3394e-01 -4.7214e-01  3.5492e-02 -8.9411e-02 -1.3331e+00  1.7705e+00  2.2147e+00  2.3259e+00  2.4867e+00  9.9599e-01  2.5563e+00  7.0890e-01 -3.9047e-02  9.8800e-01  5.2465e-01  1.1827e+00  1.2034e+00  2.6492e+00  2.6773e+00  2.9490e+00  1.1213e+00  1.1825e+00  1.2066e+00  2.0883e+00  2.8257e+00  2.6290e+00  2.1144e+00  2.8638e+00  2.0326e+00  2.9033e+00 -1.8806e+00  1.0084e-01 -1.8777e+00 -1.8934e+00 -1.9730e+00 -5.5936e-01  3.0167e-02 -1.8796e+00 -1.8474e+00 -2.0331e+00 -2.0906e+00 -2.2775e+00 -1.2818e+00 -2.6682e+00  1.3047e+00 -2.2257e+00 -1.7169e+00 -1.7918e+00 -2.5274e+00 -1.9508e+00 -1.9366e+00 -3.0292e-01  9.1920e-01 -4.3508e+00 -1.3953e+00  1.2578e+00  1.4879e+00 -1.4374e+00 -1.4220e+00 -1.6055e+00 -1.5119e+00 -1.8124e+00 -1.4704e+00  6.3397e-01  1.3582e+00  1.6502e-02 -8.5211e-01 -1.4867e+00 -1.3230e+00  8.4156e-01  8.1825e-01  2.1365e+00  1.9487e+00 -1.8764e-02 -3.7045e-02  3.8418e-02 -2.4837e-01  9.8334e-01  1.7329e+00  2.7756e+00  2.6504e+00  9.9071e-01  2.8493e+00  1.4769e+00  1.1307e+00  1.2379e+00  1.1682e+00  1.1408e+00  1.1736e+00  1.2181e+00  1.1611e+00  2.6572e+00  2.9639e+00  2.5108e+00 -2.7550e+00  3.9910e+00  1.0054e-02 
